,Date,Ticker,BOARD_AVERAGE_AGE,BOARD_MEETINGS_PER_YR,BOARD_MEETING_ATTENDANCE_PCT,BOARD_SIZE,CEO_DUALITY,CHIEF_EXECUTIVE_OFFICER_AGE,CHIEF_EXECUTIVE_OFFICER_TENURE,CUR_MKT_CAP,ENVIRON_DISCLOSURE_SCORE,EQY_INST_PCT_SH_OUT,ESG_DISCLOSURE_SCORE,FEMALE_CEO_OR_EQUIVALENT,GOVNCE_DISCLOSURE_SCORE,INDEPENDENT_DIRECTORS,NUMBER_OF_WOMEN_ON_BOARD,PCT_IND_DIRECTORS_ON_COMP_CMTE,PCT_WOMEN_ON_BOARD,SOCIAL_DISCLOSURE_SCORE,TOT_COMP_AW_TO_CEO_&_EQUIV,BOARD_AVERAGE_TENURE,BS_TOT_ASSET,EPS_GROWTH,FNCL_LVRG,NET_INCOME,PCT_INSIDER_SHARES_OUT,RETURN_COM_EQY,RETURN_ON_ASSET,SALES_GROWTH,SHORT_AND_LONG_TERM_DEBT,TOBIN_Q_RATIO,TOTAL_EQUITY,security_name,gics_sector_name
3084,2016-12-31,SVM CT Equity,,4.0,100.0,5.0,1.0,,2.08,523.4101,,23.592,14.4628,0.0,48.2143,4.0,0.0,100.0,0.0,14.0351,2206718.0,8.45,372.019,-150.0,1.5758999999999999,6.336,2.997,2.6824,1.7022,-15.9771,0.0,1.0117,286.559,Silvercorp Metals Inc,Materials
3085,2017-12-31,SVM CT Equity,,4.0,100.0,5.0,1.0,,3.08,552.0954,,26.288,14.4628,0.0,48.2143,4.0,0.0,100.0,0.0,14.0351,1682003.0,8.67,397.97,550.0,1.5503,43.674,3.04,17.5871,11.3441,51.4462,0.0,1.8039,317.935,Silvercorp Metals Inc,Materials
3086,2018-12-31,SVM CT Equity,,4.0,100.0,5.0,1.0,,4.08,480.0094,27.907,27.115,30.5785,0.0,48.2143,4.0,1.0,100.0,20.0,19.2982,2593353.0,9.67,476.894,7.6923,1.4769,46.994,3.678,15.8668,10.7432,4.0178,0.0,1.2516,398.179,Silvercorp Metals Inc,Materials
3087,2019-12-31,SVM CT Equity,60.6,4.0,100.0,5.0,1.0,,5.08,1262.8524,27.907,36.566,31.405,0.0,51.7857,4.0,1.0,100.0,20.0,19.2982,2613837.0,11.38,499.076,-14.2857,1.4423,39.724,3.795,11.7408,8.1404,0.2823,4.475,1.1771,413.181,Silvercorp Metals Inc,Materials
3088,2020-12-31,SVM CT Equity,61.6,4.0,100.0,5.0,1.0,,6.08,1490.9645,37.2093,36.693,39.6694,0.0,51.7857,4.0,1.0,100.0,20.0,33.3333,2598652.0,12.38,512.76,-16.6667,1.4129,34.274,3.883,9.572,6.7745999999999995,-6.8555,2.069,1.3826,438.972,Silvercorp Metals Inc,Materials
3089,2010-12-31,SVY CT Equity,52.5,5.0,96.67,6.0,0.0,,,560.6659,,58.554,14.0496,0.0,51.7857,5.0,0.0,100.0,0.0,8.7719,1172961.0,,998.532,91.5433,1.2992,11.458,2.078,1.5070000000000001,1.1599,70.8354,128.231,0.8208,739.638,Savanna Energy Services Corp,Energy
3090,2011-12-31,SVY CT Equity,53.5,10.0,96.67,6.0,0.0,,,631.643,,56.991,14.0496,0.0,51.7857,5.0,0.0,100.0,0.0,8.7719,1373246.0,,1233.7,300.0,1.4068,45.724,1.9889999999999999,5.7632,4.0967,39.3117,205.085,0.8256,847.121,Savanna Energy Services Corp,Energy
3091,2012-12-31,SVY CT Equity,54.5,6.0,100.0,6.0,0.0,,,615.1221,,58.463,14.876,0.0,55.3571,5.0,0.0,100.0,0.0,8.7719,1347796.0,,1308.875,-21.4286,1.4798,37.479,1.732,4.3626,2.9481,9.5923,242.862,0.8057,871.062,Savanna Energy Services Corp,Energy
3092,2013-12-31,SVY CT Equity,55.429,9.0,92.06,7.0,0.0,51.0,10.42,745.4298,,50.513,14.0496,0.0,51.7857,6.0,0.0,100.0,0.0,8.7719,1434896.0,6.5,1391.602,-20.4545,1.532,30.243,1.308,3.4314999999999998,2.2398,4.077,253.576,0.8999,920.927,Savanna Energy Services Corp,Energy
3093,2014-12-31,SVY CT Equity,56.5,11.0,92.06,8.0,0.0,52.0,11.42,303.8627,,67.414,12.8099,0.0,46.4286,7.0,1.0,100.0,12.5,8.7719,1434645.0,6.57,1183.925,-20.4545,1.6840000000000002,-249.315,1.427,-32.6027,-19.3603,13.6778,347.863,0.7185,662.934,Savanna Energy Services Corp,Energy
3094,2015-12-31,SVY CT Equity,58.0,15.0,97.14,7.0,0.0,56.0,0.75,111.009,,89.49,11.9835,0.0,48.2143,6.0,1.0,100.0,14.286,3.5088,4640680.0,6.88,879.146,31.5412,1.8241,-171.95,1.152,-30.4071,-16.6693,-43.6664,278.419,0.5653,504.586,Savanna Energy Services Corp,Energy
3095,2016-12-31,SVY CT Equity,58.0,15.0,97.14,7.0,0.0,57.0,1.75,248.2226,,85.589,11.9835,0.0,48.2143,6.0,1.0,100.0,14.286,3.5088,,7.42,813.876,68.0628,1.7591999999999999,-56.004,0.629,-11.6385,-6.6159,-27.393,247.868,0.7286,478.331,Savanna Energy Services Corp,Energy
3096,2017-12-31,SVY CT Equity,58.0,15.0,97.14,7.0,0.0,48.0,0.17,222.5017,,30.662,11.9835,0.0,48.2143,6.0,1.0,100.0,14.286,3.5088,,1.27,813.876,68.0628,1.7591999999999999,-56.004,0.51,-11.6385,-6.6159,-27.393,247.868,0.7286,478.331,Savanna Energy Services Corp,Energy
3097,2018-12-31,SVY CT Equity,58.0,15.0,97.14,7.0,0.0,,,,,30.328,11.9835,0.0,48.2143,6.0,1.0,100.0,14.286,3.5088,,,813.876,68.0628,1.7591999999999999,-56.004,0.51,-11.6385,-6.6159,-27.393,247.868,0.7286,478.331,Savanna Energy Services Corp,Energy
3098,2019-12-31,SVY CT Equity,58.0,15.0,97.14,7.0,0.0,,,,,0.0,11.9835,0.0,48.2143,6.0,1.0,100.0,14.286,3.5088,,3.69,813.876,68.0628,1.7591999999999999,-56.004,0.0,-11.6385,-6.6159,-27.393,247.868,0.7286,478.331,Savanna Energy Services Corp,Energy
3099,2020-12-31,SVY CT Equity,58.0,15.0,97.14,7.0,0.0,,,,,0.0,11.9835,0.0,48.2143,6.0,1.0,100.0,14.286,3.5088,,4.6899999999999995,813.876,68.0628,1.7591999999999999,-56.004,0.0,-11.6385,-6.6159,-27.393,247.868,0.7286,478.331,Savanna Energy Services Corp,Energy
3100,2010-12-31,SW CT Equity,,,,,,,,462.4491,,57.252,,,,,,,,,1654010.05,,469.568,63.5659,1.5485,-14.541,2.254,-4.7202,-3.0481,23.5488,26.781,1.3505,303.187,Sierra Wireless Inc,Information Technology
3101,2011-12-31,SW CT Equity,,10.0,,8.0,0.0,,,223.7743,,71.092,9.0535,0.0,39.2857,7.0,2.0,100.0,25.0,,1932406.6151,,422.887,-244.6809,1.5549,-29.315,2.556,-10.2151,-6.5695,-48.7692,25.143,0.8777,271.904,Sierra Wireless Inc,Information Technology
3102,2012-12-31,SW CT Equity,54.67,13.0,98.71,6.0,0.0,,,242.2807,,64.181,11.1111,0.0,48.2143,5.0,1.0,100.0,16.67,,2343414.7065,,464.763,91.358,1.5574,27.199,3.07,9.5442,6.1283,19.2529,26.526,0.8827,298.056,Sierra Wireless Inc,Information Technology
3103,2013-12-31,SW CT Equity,55.67,11.0,98.48,6.0,0.0,51.0,8.25,791.132,,57.412,11.1111,0.0,48.2143,5.0,1.0,100.0,16.67,,3735228.0762,10.53,512.0,-257.1429,1.4776,55.038,1.647,16.6516,11.2695,11.2098,21.55,1.7591999999999999,362.996,Sierra Wireless Inc,Information Technology
3104,2014-12-31,SW CT Equity,56.143,7.0,97.959,7.0,0.0,52.0,9.25,1756.932,,23.415,11.1111,0.0,48.2143,6.0,1.0,100.0,14.286,,2838786.6528,10.02,515.364,-6.0,1.4272,-16.853,1.742,-4.6823,-3.2808,24.1395,26.608,3.2463,356.862,Sierra Wireless Inc,Information Technology
3105,2015-12-31,SW CT Equity,57.143,9.0,100.0,7.0,0.0,53.0,10.25,702.4337,,22.731,16.0494,0.0,51.7857,6.0,1.0,100.0,14.286,15.625,3120799.344,11.02,546.332,84.9057,1.4846,-2.674,1.83,-0.7478,-0.5037,10.8063,44.353,1.276,358.296,Sierra Wireless Inc,Information Technology
3106,2016-12-31,SW CT Equity,58.143,15.0,99.02,7.0,0.0,54.0,11.25,670.7565,4.065,26.311,20.1646,0.0,55.3571,6.0,1.0,100.0,14.286,20.3125,2317989.4794,12.02,578.459,84.9057,1.5625,15.385,2.112,4.2743,2.7356,1.2848,32.654,1.2357,361.584,Sierra Wireless Inc,Information Technology
3107,2017-12-31,SW CT Equity,59.0,10.0,100.0,7.0,0.0,55.0,12.25,921.606,16.2602,24.673000000000002,29.6296,0.0,55.3571,6.0,1.0,100.0,14.286,32.8125,4427152.646,13.02,694.644,-70.8333,1.5354999999999999,4.518,1.645,1.0899,0.7098,12.2026,36.637,1.3860999999999999,467.52,Sierra Wireless Inc,Information Technology
3108,2018-12-31,SW CT Equity,57.286,9.0,98.41,7.0,0.0,55.0,0.67,660.7586,15.4472,35.953,29.2181,0.0,55.3571,6.0,2.0,100.0,28.571,32.8125,13083308.766,9.98,683.916,-70.8333,1.5122,-24.61,2.033,-5.399,-3.5704000000000002,14.8937,43.25,1.0601,444.13,Sierra Wireless Inc,Information Technology
3109,2019-12-31,SW CT Equity,57.75,10.0,100.0,8.0,0.0,56.0,1.67,448.4825,30.0813,49.534,36.6255,0.0,55.3571,7.0,3.0,100.0,37.5,32.8125,1370520.5106,9.65,639.34,-202.9412,1.6031,-70.538,2.354,-17.0907,-10.6613,-31.039,74.733,0.9446,381.325,Sierra Wireless Inc,Information Technology
3110,2020-12-31,SW CT Equity,54.0,13.0,100.0,12.0,0.0,57.0,2.67,675.827,30.0813,62.439,37.8601,0.0,55.3571,11.0,3.0,100.0,25.0,37.5,8106317.087,5.4,601.371,6.3107,1.6818,-49.341,2.215,-13.3763,-7.9536999999999995,-18.0326,70.247,1.2906,356.413,Sierra Wireless Inc,Information Technology
3111,2010-12-31,T CT Equity,66.0,7.0,98.9,13.0,0.0,,,14317.9024,43.9024,40.707,53.0864,0.0,71.4286,12.0,1.0,100.0,7.692,54.6875,9940445.0,,19624.0,4.1401,2.5366,1048.0,0.622,13.6877,5.3961,1.9363000000000001,6456.0,1.3517000000000001,7781.0,TELUS Corp,Communication Services
3112,2011-12-31,T CT Equity,65.583,6.0,100.0,12.0,0.0,,,18260.3114,49.5935,44.019,55.144,0.0,71.4286,11.0,1.0,100.0,8.333,51.5625,10191041.0,,19931.0,14.9847,2.59,1219.0,0.188,15.9639,6.1636,6.1785,6978.0,1.5625,7513.0,TELUS Corp,Communication Services
3113,2012-12-31,T CT Equity,66.231,10.0,97.52,13.0,0.0,,,21147.4748,49.5935,50.255,55.144,0.0,71.4286,12.0,1.0,100.0,7.692,51.5625,11035860.0,,20445.0,-1.5957,2.6565,1204.0,0.321,15.8431,5.9639,5.0399,6658.0,1.662,7686.0,TELUS Corp,Communication Services
3114,2013-12-31,T CT Equity,66.077,6.0,100.0,13.0,0.0,50.0,,22787.1179,49.5935,61.792,54.7325,0.0,67.8571,11.0,2.0,100.0,15.385,53.125,10127702.0,9.09,21566.0,9.1892,2.6757,1294.0,0.35,16.483,6.1603,4.4227,7893.0,1.6852,8015.0,TELUS Corp,Communication Services
3115,2014-12-31,T CT Equity,64.714,8.0,99.1,14.0,0.0,50.0,0.67,25584.5629,44.7154,66.32,52.2634,0.0,67.8571,12.0,2.0,100.0,14.286,53.125,19690933.671,8.48,23217.0,14.3564,2.895,1425.0,0.359,18.4239,6.364,5.2438,9410.0,1.7778,7454.0,TELUS Corp,Communication Services
3116,2015-12-31,T CT Equity,65.357,6.0,98.72,14.0,0.0,52.0,0.42,22952.663,46.3415,68.552,54.7325,0.0,67.8571,13.0,3.0,100.0,21.429,59.375,27331676.762,8.52,26406.0,-0.8658,3.2806,1382.0,0.147,18.2732,5.57,4.166,12138.0,1.5705,7672.0,TELUS Corp,Communication Services
3117,2016-12-31,T CT Equity,64.333,6.0,99.0,12.0,0.0,53.0,1.42,25311.8897,50.4065,65.67,56.7901,0.0,67.8571,11.0,3.0,100.0,25.0,59.375,12905331.0,7.38,29077.0,-10.0437,3.3251,1223.0,0.135,14.659,4.4086,2.3756,13031.0,1.5584,9033.0,TELUS Corp,Communication Services
3118,2017-12-31,T CT Equity,63.786,6.0,98.64,14.0,0.0,54.0,2.42,28312.7263,44.7154,62.115,53.9095,0.0,67.8571,11.0,3.0,100.0,21.429,59.375,12167618.0,6.29,31053.0,27.6699,3.2626,1559.0,0.153,16.9181,5.1854,4.7582,13760.0,1.6092,9458.0,TELUS Corp,Communication Services
3119,2018-12-31,T CT Equity,62.933,6.0,97.13,15.0,0.0,55.0,3.42,27068.5948,45.5285,64.144,55.144,0.0,67.8571,14.0,5.0,100.0,33.333,62.5,12563216.0,5.59,33057.0,1.9011,3.2584,1600.0,0.165,16.2643,4.9914,7.1599,14201.0,1.5096,10341.0,TELUS Corp,Communication Services
3120,2019-12-31,T CT Equity,63.333,6.0,98.58,12.0,0.0,56.0,4.42,30260.9877,45.5285,59.732,55.9671,0.0,71.4286,11.0,5.0,100.0,41.667,62.5,12920864.0,6.76,37985.0,8.209,3.4143,1746.0,0.173,16.7828,4.9154,2.0184,18574.0,1.5231,10659.0,TELUS Corp,Communication Services
3121,2020-12-31,T CT Equity,63.25,6.0,100.0,12.0,0.0,57.0,5.42,32539.9962,45.5285,60.903,55.9671,0.0,71.4286,11.0,5.0,100.0,41.667,62.5,16036973.0,7.12,43332.0,-34.4828,3.5946,1207.0,0.106,10.671,2.9686,5.4919,20388.0,1.4724,12602.0,TELUS Corp,Communication Services
3122,2010-12-31,TA CT Equity,62.8,10.0,95.87,10.0,0.0,,,4660.0957,50.3876,57.441,54.1322,0.0,62.5,9.0,2.0,100.0,20.0,54.386,3678226.0,,9635.0,28.8889,3.374,256.0,0.786,8.8603,2.6363,-3.5018000000000002,4060.0,1.1902,3551.0,TransAlta Corp,Utilities
3123,2011-12-31,TA CT Equity,63.727,14.0,97.4,11.0,0.0,,,4700.6668,45.7364,54.582,50.0,0.0,66.0714,10.0,2.0,100.0,18.182,43.8596,5265004.0,,9729.0,12.931000000000001,3.4991,305.0,0.475,10.4807,3.1502,-0.3741,4037.0,1.2049,3627.0,TransAlta Corp,Utilities
3124,2012-12-31,TA CT Equity,63.3,11.0,98.33,10.0,0.0,,,3850.3457,53.4884,49.067,54.1322,1.0,66.0714,9.0,2.0,100.0,20.0,43.8596,5658940.0,,9503.0,12.931000000000001,3.89,-584.0,0.465,-24.8786,-6.0732,-17.0109,4217.0,1.1698,3348.0,TransAlta Corp,Utilities
3125,2013-12-31,TA CT Equity,64.182,9.0,100.0,11.0,0.0,53.0,2.0,3615.8878,54.2636,54.867,55.7851,1.0,66.0714,10.0,2.0,100.0,18.182,49.1228,3954926.0,7.09,9624.0,89.6947,4.3849,-33.0,0.272,-3.2554,-0.3451,3.7104,4347.0,1.1549,3423.0,TransAlta Corp,Utilities
3126,2014-12-31,TA CT Equity,68.154,6.0,97.1,13.0,0.0,54.0,3.0,2893.739,55.0388,55.646,56.1983,1.0,66.0714,13.0,4.0,100.0,30.769,49.1228,4519487.0,6.2,9833.0,89.6947,4.3557,182.0,0.567,6.313,1.8708,14.4415,4056.0,1.056,3878.0,TransAlta Corp,Utilities
3127,2015-12-31,TA CT Equity,63.1,5.0,96.61,10.0,0.0,55.0,4.0,1394.7208,65.1163,60.87,59.0909,1.0,60.7143,9.0,3.0,100.0,30.0,43.8596,4515675.0,5.68,10947.0,89.6947,4.3646,22.0,0.329,-1.0082,0.2117,-13.5722,4495.0,0.9064,4390.0,TransAlta Corp,Utilities
3128,2016-12-31,TA CT Equity,63.778,9.0,97.61,9.0,0.0,56.0,5.0,2139.1228,59.6899,48.301,56.1983,1.0,60.7143,8.0,3.0,100.0,33.333,43.8596,9792194.8278,5.86,10996.0,89.6947,4.3992,169.0,0.244,4.6913,1.5404,5.7345,4361.0,0.9609,4663.0,TransAlta Corp,Utilities
3129,2017-12-31,TA CT Equity,63.1,11.0,97.11,10.0,0.0,57.0,6.0,2144.8808,64.3411,56.151,58.6777,1.0,60.7143,9.0,4.0,100.0,40.0,43.8596,6518416.0,6.23,10304.0,89.6947,4.3004,-160.0,0.204,-7.6721,-1.5023,-3.7547,3707.0,0.9768,4385.0,TransAlta Corp,Utilities
3130,2018-12-31,TA CT Equity,64.8,7.0,97.22,10.0,0.0,58.0,7.0,1598.7191,64.3411,68.916,58.6777,1.0,60.7143,9.0,4.0,100.0,40.0,43.8596,6175614.0,6.87,9428.0,-30.303,4.4451,-198.0,0.242,-11.1737,-2.0069,-2.5141,3267.0,0.9508,4134.0,TransAlta Corp,Utilities
3131,2019-12-31,TA CT Equity,64.0,16.0,95.42,12.0,0.0,59.0,8.0,2597.9522,62.0155,60.18,58.6777,1.0,66.0714,11.0,4.0,100.0,33.333,43.8596,6760014.0,5.33,9508.0,-30.303,4.648,82.0,0.261,2.5528,0.8661,4.3575,3212.0,1.058,4062.0,TransAlta Corp,Utilities
3132,2020-12-31,TA CT Equity,64.091,11.0,93.08,11.0,0.0,60.0,9.0,2633.2342,64.3411,74.695,60.7438,1.0,69.6429,10.0,5.0,100.0,45.454,43.8596,6715214.0,5.11,9747.0,-30.303,5.6152999999999995,-287.0,0.513,-19.5976,-2.981,-10.4815,3361.0,1.123,3436.0,TransAlta Corp,Utilities
3133,2010-12-31,TCL/A CT Equity,57.385,9.0,100.0,13.0,0.0,,,1341.639,39.5349,68.325,46.6942,0.0,62.5,9.0,2.0,100.0,15.385,47.3684,3146079.0,,2594.7,,2.1699,173.4,0.47,14.1055,6.7659,-6.5213,730.7,0.9974,1247.8,Transcontinental Inc,Industrials
3134,2011-12-31,TCL/A CT Equity,56.733,7.0,100.0,15.0,0.0,,,1018.5309,41.0853,65.512,50.0,0.0,62.5,10.0,4.0,100.0,26.667,57.8947,3653074.0,,2360.0,-32.9412,2.0231,127.5,0.66,9.8567,5.1466,-1.9228,564.4,0.9267,1202.9,Transcontinental Inc,Industrials
3135,2012-12-31,TCL/A CT Equity,56.214,10.0,98.75,14.0,0.0,,,879.3015,53.4884,70.381,57.8512,0.0,62.5,10.0,3.0,100.0,21.429,63.1579,3343727.0,,2136.2,-32.9412,2.1389,-176.5,0.454,-17.4397,-7.8511,6.173,487.6,0.9599,901.4,Transcontinental Inc,Industrials
3136,2013-12-31,TCL/A CT Equity,56.0,7.0,98.0,14.0,0.0,47.0,5.92,1143.0549,38.7597,73.488,41.7355,0.0,51.7857,9.0,3.0,100.0,21.429,38.5965,4445131.0,6.89,1850.8,86.2385,2.3247999999999998,-16.6,0.382,-2.7289,-0.8327,-0.7291,347.2,1.2615,815.4,Transcontinental Inc,Industrials
3137,2014-12-31,TCL/A CT Equity,57.0,10.0,97.0,14.0,0.0,48.0,6.92,1292.3437,35.6589,77.201,38.843,0.0,51.7857,9.0,3.0,100.0,21.429,33.3333,5926180.0,7.89,2027.7,86.2385,2.4134,111.9,0.39,13.0795,5.7703,-5.0699,476.8,1.2015,793.1,Transcontinental Inc,Industrials
3138,2015-12-31,TCL/A CT Equity,58.429,7.0,99.0,14.0,0.0,49.0,7.92,1351.1442,39.5349,70.096,43.3884,0.0,51.7857,9.0,3.0,100.0,21.429,43.8596,6497474.0,8.14,2098.0,126.1194,2.2814,262.6,0.425,29.0422,12.73,0.5928,384.1,1.2664,1016.3,Transcontinental Inc,Industrials
3139,2016-12-31,TCL/A CT Equity,56.643,9.0,98.0,14.0,0.0,50.0,8.92,1708.0476,41.8605,59.842,43.3884,0.0,51.7857,9.0,5.0,100.0,35.714,38.5965,6119068.0,7.89,2062.2,-37.6238,1.9952999999999999,146.3,0.194,14.0336,7.0333,0.864,348.1,1.1513,1068.7,Transcontinental Inc,Industrials
3140,2017-12-31,TCL/A CT Equity,57.0,7.0,98.93,13.0,0.0,51.0,9.92,1925.7091,42.6357,52.257,43.8017,0.0,51.7857,8.0,5.0,100.0,38.461,38.5965,6338467.0,7.37,2136.7,44.9735,1.8357,211.5,0.099,18.4926,10.0741,-0.6091,348.3,1.4503,1218.7,Transcontinental Inc,Industrials
3141,2018-12-31,TCL/A CT Equity,57.429,10.0,100.0,14.0,0.0,52.0,10.92,1685.3897,32.5581,45.664,39.2562,0.0,55.3571,9.0,5.0,100.0,35.714,38.5965,7280137.0,7.8,3782.2,-5.4745,2.0748,213.4,0.384,14.9607,7.2108,30.7045,1461.0,1.0493999999999999,1634.1,Transcontinental Inc,Industrials
3142,2019-12-31,TCL/A CT Equity,57.461,6.0,100.0,13.0,0.0,53.0,11.92,1386.2316,41.0853,63.334,48.7603,0.0,55.3571,8.0,5.0,100.0,38.461,59.6491,6883624.0,8.26,3781.8,-26.6409,2.2776,166.1,0.56,10.0027,4.3919,15.83,1383.1,0.9015,1691.2,Transcontinental Inc,Industrials
3143,2020-12-31,TCL/A CT Equity,58.461,9.0,100.0,13.0,0.0,54.0,12.92,1786.8429,39.5349,63.292,49.1736,0.0,55.3571,8.0,5.0,100.0,38.461,64.9123,6965153.0,9.26,3598.4,-20.5263,2.1578,131.7,0.424,7.7011,3.569,-15.2955,1174.9,0.9193,1738.6,Transcontinental Inc,Industrials
3144,2010-12-31,TCM CT Equity,59.86,6.0,75.0,7.0,1.0,,,2391.2406,,66.46,12.8099,0.0,51.7857,6.0,1.0,100.0,14.29,3.5088,1981272.98,,2317.7,6.993,1.5163,113.7,0.706,9.415,6.2092,59.293,22.0,1.4296,1429.9,Thompson Creek Metals Co Inc,Materials
3145,2011-12-31,TCM CT Equity,60.86,9.0,100.0,7.0,1.0,,,1195.3776,,68.573,14.876,0.0,51.7857,6.0,1.0,100.0,14.29,12.2807,1593684.1453,,2994.2,121.519,1.6813,292.1,0.384,18.4909,10.9979,12.4916,374.9,0.8153,1729.5,Thompson Creek Metals Co Inc,Materials
3146,2012-12-31,TCM CT Equity,61.857,9.0,100.0,7.0,1.0,,,695.1553,,53.115,17.3554,0.0,57.1429,6.0,1.0,100.0,14.286,17.5439,2559157.781,,3410.2,121.519,2.0452,-546.3,0.348,-34.8917,-17.0601,-40.009,1010.5,0.7938,1401.9,Thompson Creek Metals Co Inc,Materials
3147,2013-12-31,TCM CT Equity,61.286,7.0,75.0,7.0,0.0,51.0,0.25,397.7688,10.0775,39.737,22.7273,0.0,57.1429,6.0,1.0,100.0,14.286,17.5439,3806781.804,5.73,3208.7,61.1111,2.6390000000000002,-215.0,0.272,-17.1445,-6.4965,8.2212,1012.8,0.7719,1106.2,Thompson Creek Metals Co Inc,Materials
3148,2014-12-31,TCM CT Equity,59.571,8.0,100.0,7.0,0.0,52.0,1.25,413.1863,13.9535,43.954,25.6198,0.0,55.3571,6.0,1.0,100.0,14.286,22.807,2583727.5822,5.97,2834.7,49.2063,3.0312,-124.2,0.264,-12.4592,-4.1103,85.7044,944.7,0.8124,887.5,Thompson Creek Metals Co Inc,Materials
3149,2015-12-31,TCM CT Equity,61.125,9.0,75.0,8.0,0.0,53.0,2.25,63.1415,13.1783,31.611,27.686,0.0,55.3571,7.0,2.0,100.0,25.0,33.3333,2842726.7479,5.71,2376.4,3.125,3.5624000000000002,-134.9,0.336,-18.4441,-5.1774000000000004,-38.7505,884.6,0.7771,575.3,Thompson Creek Metals Co Inc,Materials
3150,2016-12-31,TCM CT Equity,61.125,9.0,75.0,8.0,0.0,54.0,3.25,149.264,13.1783,3.496,27.686,0.0,55.3571,7.0,2.0,100.0,25.0,33.3333,993825.0,7.2,2376.4,3.125,3.5624000000000002,-134.9,0.636,-18.4441,-5.1774000000000004,-38.7505,884.6,0.7771,575.3,Thompson Creek Metals Co Inc,Materials
3151,2017-12-31,TCM CT Equity,61.125,9.0,75.0,8.0,0.0,,,,13.1783,0.735,27.686,0.0,55.3571,7.0,2.0,100.0,25.0,33.3333,,7.88,2376.4,3.125,3.5624000000000002,-134.9,0.0,-18.4441,-5.1774000000000004,-38.7505,884.6,0.7771,575.3,Thompson Creek Metals Co Inc,Materials
3152,2018-12-31,TCM CT Equity,61.125,9.0,75.0,8.0,0.0,,,,13.1783,0.0,27.686,0.0,55.3571,7.0,2.0,100.0,25.0,33.3333,,,2376.4,3.125,3.5624000000000002,-134.9,0.0,-18.4441,-5.1774000000000004,-38.7505,884.6,0.7771,575.3,Thompson Creek Metals Co Inc,Materials
3153,2019-12-31,TCM CT Equity,61.125,9.0,75.0,8.0,0.0,,,,13.1783,0.0,27.686,0.0,55.3571,7.0,2.0,100.0,25.0,33.3333,,10.35,2376.4,3.125,3.5624000000000002,-134.9,0.0,-18.4441,-5.1774000000000004,-38.7505,884.6,0.7771,575.3,Thompson Creek Metals Co Inc,Materials
3154,2020-12-31,TCM CT Equity,61.125,9.0,75.0,8.0,0.0,,,,13.1783,0.0,27.686,0.0,55.3571,7.0,2.0,100.0,25.0,33.3333,,11.35,2376.4,3.125,3.5624000000000002,-134.9,0.0,-18.4441,-5.1774000000000004,-38.7505,884.6,0.7771,575.3,Thompson Creek Metals Co Inc,Materials
3155,2010-12-31,TCW CT Equity,57.75,12.0,96.93,8.0,0.0,,,2890.5433,,52.815,14.876,0.0,55.3571,5.0,0.0,100.0,0.0,8.7719,3246696.0,,1413.886,87.5,1.4841,150.362,2.028,18.2634,12.306,82.1771,107.152,2.3534,999.401,Trican Well Service Ltd,Energy
3156,2011-12-31,TCW CT Equity,58.286,9.0,95.0,7.0,0.0,,,2575.1958,,52.89,14.876,0.0,55.3571,4.0,0.0,100.0,0.0,8.7719,1824299.0,,2217.183,112.844,1.5354999999999999,338.707,1.871,28.6458,18.656,56.2319,425.681,1.5471,1365.552,Trican Well Service Ltd,Energy
3157,2012-12-31,TCW CT Equity,58.444,8.0,97.33,9.0,0.0,,,1921.4266,,50.075,14.876,0.0,55.3571,6.0,0.0,100.0,0.0,8.7719,1616403.0,,2396.519,-84.0517,1.6837,53.674,1.8639999999999999,3.9175,2.3266999999999998,-4.1672,704.091,1.2281,1375.915,Trican Well Service Ltd,Energy
3158,2013-12-31,TCW CT Equity,59.444,7.0,98.44,9.0,0.0,52.0,4.42,1932.9134,,84.891,14.876,0.0,55.3571,6.0,0.0,100.0,0.0,8.7719,1677096.0,9.37,2413.647,-84.0517,1.7673,-45.854,1.501,-3.3694,-1.9064999999999999,-4.4243,673.556,1.2428,1350.502,Trican Well Service Ltd,Energy
3159,2014-12-31,TCW CT Equity,60.444,8.0,100.0,9.0,0.0,53.0,5.42,831.7721,2.3256,85.491,17.3554,0.0,55.3571,6.0,0.0,100.0,0.0,14.0351,1966668.0,10.37,2536.864,93.5484,1.8807,-5.045,1.488,-0.3833,-0.2038,13.7693,788.102,0.8207,1286.227,Trican Well Service Ltd,Energy
3160,2015-12-31,TCW CT Equity,61.444,13.0,99.14,9.0,0.0,54.0,6.42,95.3075,2.3256,66.831,17.3554,0.0,55.3571,7.0,0.0,100.0,0.0,14.0351,1089546.0,11.37,1349.07,-2000.0,2.1131,-827.774,1.4849999999999999,-90.0256,-42.6036,-73.0037,576.24,0.6602,552.001,Trican Well Service Ltd,Energy
3161,2016-12-31,TCW CT Equity,59.714,10.0,100.0,7.0,0.0,55.0,7.42,889.555,2.3256,43.365,17.3554,0.0,55.3571,6.0,1.0,100.0,14.286,14.0351,1326282.0,9.8,915.437,42.8571,2.017,-29.534,1.335,-5.2612,-2.6084,-49.9521,222.262,1.3511,567.719,Trican Well Service Ltd,Energy
